t_s,Vxx_X_V,Vxx_Y_V,Vxx_R_V,Vxx_theta_deg,Vxy_X_V,Vxy_Y_V,Vxy_R_V,Vxy_theta_deg,VB_V
191.605738,0.00115681,3.67167e-05,0.00115777,1.83,-0.00318052,-2.86103e-05,0.00317957,-179.496,0.718648832
192.615053,0.00116254,3.71935e-05,0.00116301,1.836,-0.00319864,-2.86103e-05,0.00319768,-179.496,0.722653056
193.624757,0.00116778,3.71935e-05,0.00116826,1.83,-0.00321676,-2.86103e-05,0.0032158,-179.502,0.726646976
194.634047,0.00117207,3.71935e-05,0.00117255,1.842,-0.00323488,-2.86103e-05,0.00323392,-179.502,0.73063648
195.639546,0.00117541,3.71935e-05,0.00117589,1.836,-0.00325204,-2.86103e-05,0.00325109,-179.508,0.734637952
196.648907,0.00117875,3.71935e-05,0.00117923,1.83,-0.00327016,-2.86103e-05,0.00326921,-179.508,0.73863168
197.668133,0.00118209,3.76704e-05,0.00118256,1.842,-0.00328924,-2.76567e-05,0.00328828,-179.526,0.74268832
198.979340,0.00118447,3.76704e-05,0.00118495,1.836,-0.00330736,-2.86103e-05,0.0033064,-179.514,0.74787168
199.868149,0.00118638,3.76704e-05,0.00118686,1.836,-0.00332452,-2.86103e-05,0.00332357,-179.52,0.751395264
200.968149,0.00118876,3.81472e-05,0.00118924,1.848,-0.00334264,-2.86103e-05,0.00334169,-179.52,0.75573184
201.693374,0.00118972,3.81472e-05,0.00119019,1.842,-0.00335981,-2.86103e-05,0.00335886,-179.526,0.758620352
202.701244,0.00119019,3.81472e-05,0.00119115,1.842,-0.00337793,-2.86103e-05,0.00337698,-179.526,0.76266912
203.711958,0.00119162,3.81472e-05,0.00119258,1.842,-0.00339605,-2.86103e-05,0.0033951,-179.526,0.766666112
204.717962,0.0011921,3.8624e-05,0.00119258,1.854,-0.00341417,-2.86103e-05,0.00341322,-179.532,0.770656256
205.728887,0.00119305,3.8624e-05,0.00119353,1.854,-0.00343229,-2.76567e-05,0.00343134,-179.544,0.774702336
206.742176,0.00119353,3.8624e-05,0.00119401,1.854,-0.00345041,-2.86103e-05,0.00344945,-179.538,0.77870144
207.749682,0.00119401,3.8624e-05,0.00119448,1.854,-0.00346757,-2.86103e-05,0.00346662,-179.538,0.782686592
208.759008,0.00119592,3.8624e-05,0.00119687,1.866,-0.00348474,-2.86103e-05,0.00348379,-179.538,0.786726784
209.979361,0.00119782,3.8624e-05,0.0011983,1.866,-0.00350286,-2.86103e-05,0.00350191,-179.544,0.791555392
210.868181,0.00120068,3.8624e-05,0.00120116,1.86,-0.00352003,-2.86103e-05,0.00351907,-179.544,0.795101632
211.967805,0.00120021,3.8624e-05,0.00120116,1.86,-0.00353719,-2.86103e-05,0.00353624,-179.544,0.799433344
213.068176,0.00120259,3.8624e-05,0.00120307,1.854,-0.00355531,-2.86103e-05,0.00355436,-179.55,0.803839552
213.807992,0.00120497,3.91009e-05,0.00120593,1.866,-0.00357248,-2.86103e-05,0.00357153,-179.55,0.806782272
214.810883,0.00120736,3.91009e-05,0.00120784,1.866,-0.0035906,-2.76567e-05,0.00358965,-179.562,0.81075776
215.810996,0.00121403,3.91009e-05,0.00121451,1.854,-0.00360776,-2.76567e-05,0.00360681,-179.568,0.814731712
216.822041,0.00121737,3.95777e-05,0.00121785,1.866,-0.00362588,-2.76567e-05,0.00362493,-179.568,0.818766784
217.829600,0.00122453,3.95777e-05,0.00122548,1.872,-0.00364305,-2.76567e-05,0.0036421,-179.568,0.822735936
218.840715,0.00122977,3.95777e-05,0.00123025,1.86,-0.00366022,-2.76567e-05,0.00365926,-179.574,0.82673472
